,Price,City,Date,Brand,Model,Storage,Stat
13158,2900,Oujda,06 Novembre,samsung,samsung a5,8,Neuf
13159,1350,Khouribga,06 Novembre,samsung,samsung a02,64,Neuf
13160,1900,Casablanca,06 Novembre,samsung,samsung a3,32,Bon état
13161,3700,Marrakech,06 Novembre,iphone,iphone x,64,Neuf
13162,500,Casablanca,06 Novembre,samsung,samsung s7,32,Bon état
13163,800,Kénitra,06 Novembre,samsung,samsung s7,32,Bon état
13164,800,Rabat,06 Novembre,iphone,iphone 8,64,Bon état
13165,3650,Rabat,06 Novembre,samsung,samsung s20,8,Bon état
13166,4500,Salé,06 Novembre,iphone,iphone xs max,64,Bon état
13167,2100,Casablanca,06 Novembre,realme,realme 7,32,Bon état
13168,2100,El Jadida,06 Novembre,Redmi,Redmi Note 9,8,Neuf
13169,1600,Marrakech,06 Novembre,huawei,huawei Y8p,8,Neuf
13170,8500,Tanger,06 Novembre,iphone,iphone 12,8,Bon état
13171,5500,Mohammedia,06 Novembre,iphone,iphone xs max,64,Neuf
13172,2400,Settat,06 Novembre,iphone,iphone se,64,Bon état
13173,12900,Kénitra,06 Novembre,iphone,iphone 13 pro,32,Neuf
13174,1100,Oujda,05 Novembre,iphone,iphone 7,32,Bon état
13175,4600,Marrakech,05 Novembre,iphone,iphone x,64,Bon état
13176,10500,Salé,05 Novembre,iphone,iphone 12 pro max,256,Bon état
13177,8000,Casablanca,05 Novembre,iphone,iphone 11 pro max,64,Bon état
13178,10200,Agadir,05 Novembre,iphone,iphone 13,256,Neuf
13179,2000,Oujda,05 Novembre,samsung,samsung a5,8,Bon état
13180,3700,Rabat,05 Novembre,iphone,iphone 8,64,Bon état
13181,1100,Marrakech,05 Novembre,samsung,samsung a5,64,Bon état
13182,9900,Casablanca,05 Novembre,iphone,iphone 13,32,Bon état
13183,5100,Casablanca,05 Novembre,iphone,iphone 12 mini,8,Bon état
13184,2500,Casablanca,05 Novembre,iphone,iphone 8,64,Neuf
13185,1900,Taza,05 Novembre,Redmi,Redmi Note 9,8,Bon état
13186,2700,Casablanca,05 Novembre,iphone,iphone x,32,Bon état
13187,3500,Nador,05 Novembre,iphone,iphone x,64,Bon état
13188,360,Casablanca,05 Novembre,nokia,nokia lumia 630,32,Neuf
13189,600,Salé,05 Novembre,iphone,iphone 5,16,Bon état
13190,4300,Tanger,05 Novembre,iphone,iphone 11,64,Bon état
13191,6000,Casablanca,05 Novembre,samsung,samsung s20,8,Neuf
13192,3200,Oujda,05 Novembre,iphone,iphone x,64,Neuf
13193,320,Tanger,05 Novembre,iphone,iphone 6s,32,Bon état
13194,400,Casablanca,05 Novembre,huawei,huawei Y8p,32,Bon état
13195,1500,Salé,05 Novembre,samsung,samsung a5,8,Bon état
13196,3600,Tanger,05 Novembre,iphone,iphone x,64,Neuf
13197,16500,Marrakech,05 Novembre,iphone,iphone 13 pro max,256,Neuf
13198,500,Tétouan,05 Novembre,iphone,iphone 6s,64,Bon état
13199,8500,Rabat,05 Novembre,samsung,samsung z flip,256,Bon état
13200,3000,Casablanca,05 Novembre,iphone,iphone x,64,Neuf
13201,600,Salé,05 Novembre,iphone,iphone 5,16,Bon état
13202,7900,Tétouan,05 Novembre,iphone,iphone 11 pro max,64,Neuf
13203,5800,Rabat,05 Novembre,iphone,iphone 11 pro,64,Bon état
13204,7000,Casablanca,05 Novembre,iphone,iphone 11,8,Neuf
13205,5000,Casablanca,05 Novembre,iphone,iphone 11 pro,64,Bon état
13206,2000,Salé,05 Novembre,iphone,iphone 7,32,Neuf
13207,4000,Rabat,05 Novembre,iphone,iphone xs,256,Bon état
13208,1650,Tanger,05 Novembre,samsung,samsung a5,32,Bon état
13209,2000,Khouribga,05 Novembre,oppo,oppo reno,8,Bon état
13210,8000,Taza,05 Novembre,iphone,iphone 11 pro max,256,Neuf
13211,1000,Casablanca,05 Novembre,samsung,samsung a02,32,Neuf
13212,500,Casablanca,05 Novembre,samsung,samsung galaxy j3,8,Bon état
13213,3000,Casablanca,05 Novembre,iphone,iphone x,64,Bon état
13214,11500,Casablanca,05 Novembre,iphone,iphone 12 pro max,256,Neuf
13215,1400,Khouribga,05 Novembre,huawei,huawei p,8,Bon état
13216,5400,Casablanca,05 Novembre,iphone,iphone 11,32,Bon état
13217,9700,Tanger,05 Novembre,iphone,iphone 12 pro max,8,Neuf
13218,8500,Meknès,05 Novembre,iphone,iphone 11 pro max,32,Bon état
13219,3400,Meknès,05 Novembre,samsung,samsung a5,8,Neuf
13220,5900,Settat,05 Novembre,iphone,iphone 11 pro max,64,Bon état
13221,1500,Casablanca,05 Novembre,huawei,huawei p,8,Bon état
13222,10100,Casablanca,05 Novembre,iphone,iphone 12 pro max,32,Bon état
13223,2500,Casablanca,05 Novembre,iphone,iphone x,256,Bon état
13224,5500,Mohammedia,05 Novembre,oppo,oppo reno,256,Bon état
13225,10800,Casablanca,05 Novembre,iphone,iphone 12 pro max,256,Neuf
13226,1700,Casablanca,05 Novembre,oppo,oppo a9,8,Bon état
13227,14900,Casablanca,05 Novembre,iphone,iphone 13 pro max,32,Bon état
13228,1000,Casablanca,05 Novembre,samsung,samsung a11,32,Bon état
13229,1500,Fès,05 Novembre,xiaomi,xiaomi ,8,Bon état
13230,13000,Casablanca,05 Novembre,iphone,iphone 13,512,Neuf
13231,1700,Rabat,05 Novembre,iphone,iphone 7,8,Bon état
13232,7100,Casablanca,05 Novembre,iphone,iphone 11 pro max,256,Bon état
13233,3200,Rabat,05 Novembre,iphone,iphone x,32,Bon état
13234,13000,Casablanca,05 Novembre,iphone,iphone 13,8,Neuf
13235,1700,Casablanca,05 Novembre,Redmi,Redmi Note 9,8,Neuf
13236,5700,Casablanca,05 Novembre,iphone,iphone 12 mini,8,Bon état
13237,1200,Settat,05 Novembre,iphone,iphone 7,32,Bon état
13238,1100,Meknès,05 Novembre,iphone,iphone 6s,64,Bon état
13239,3200,Salé,05 Novembre,samsung,samsung a71,8,Neuf
13240,4000,Salé,05 Novembre,xiaomi,xiaomi ,256,Bon état
13241,700,Casablanca,05 Novembre,huawei,huawei honor,32,Bon état
13242,3900,Marrakech,05 Novembre,samsung,samsung s20,256,Neuf
13243,2900,Casablanca,05 Novembre,iphone,iphone x,64,Neuf
13244,6500,Marrakech,04 Novembre,iphone,iphone 12 pro max,8,Bon état
13245,6000,Fès,04 Novembre,samsung,samsung s20,32,Bon état
13246,4000,Tanger,04 Novembre,iphone,iphone 11 pro max,256,Bon état
13247,600,Rabat,04 Novembre,huawei,huawei p,32,Neuf
13248,1100,Casablanca,04 Novembre,Redmi,Redmi Note 7,64,Bon état
13249,1300,Tanger,04 Novembre,Redmi,Redmi Note 8,64,Bon état
13250,750,Meknès,04 Novembre,oppo,oppo a83,32,Bon état
13251,2000,Casablanca,04 Novembre,huawei,huawei nova 7,8,Neuf
13252,5200,Casablanca,04 Novembre,iphone,iphone 11,8,Bon état
13253,1850,Mohammedia,04 Novembre,Redmi,Redmi Note 8,8,Neuf
13254,4000,Casablanca,04 Novembre,samsung,samsung a5,256,Bon état
13255,1300,Nador,04 Novembre,iphone,iphone 6s,64,Bon état
13256,2500,Tétouan,04 Novembre,iphone,iphone 8,32,Bon état
13257,3200,El Jadida,04 Novembre,iphone,iphone 8,64,Neuf
13258,900,Salé,04 Novembre,Redmi,Redmi Note 7,32,Bon état
13259,2500,Casablanca,04 Novembre,iphone,iphone 8,64,Neuf
13260,3000,Casablanca,04 Novembre,iphone,iphone x,64,Bon état
13261,3100,Casablanca,04 Novembre,iphone,iphone x,64,Bon état
13262,7500,Mohammedia,04 Novembre,iphone,iphone 11,256,Bon état
13263,7500,Mohammedia,04 Novembre,iphone,iphone 11,32,Bon état
13264,2500,Casablanca,04 Novembre,iphone,iphone 8,8,Bon état
13265,5900,Casablanca,04 Novembre,iphone,iphone 11 pro max,64,Bon état
13266,2300,Casablanca,04 Novembre,xiaomi,xiaomi ,256,Neuf
13267,2000,Nador,04 Novembre,iphone,iphone 7,64,Bon état
13268,1300,El Jadida,04 Novembre,huawei,huawei p,64,Neuf
13269,5600,Casablanca,04 Novembre,iphone,iphone 11 pro,64,Bon état
13270,2700,Casablanca,04 Novembre,iphone,iphone 8,64,Neuf
13271,5900,Casablanca,04 Novembre,iphone,iphone 11 pro,256,Bon état
13272,250,Meknès,04 Novembre,nokia,nokia 3,8,Bon état
13273,1900,Rabat,04 Novembre,realme,realme 7,64,Neuf
13274,1300,Casablanca,04 Novembre,xiaomi,xiaomi ,64,Bon état
13275,7300,Casablanca,04 Novembre,iphone,iphone 11,512,Bon état
13276,2000,Casablanca,04 Novembre,iphone,iphone 8,64,Bon état
13277,1500,Casablanca,04 Novembre,xiaomi,xiaomi ,8,Bon état
13278,1300,Marrakech,04 Novembre,huawei,huawei p,32,Bon état
13279,1000,Marrakech,04 Novembre,samsung,samsung s7,32,Bon état
13280,2000,Marrakech,04 Novembre,iphone,iphone 7,32,Bon état
13281,1300,Casablanca,04 Novembre,iphone,iphone 7,32,Bon état
13283,4500,Casablanca,04 Novembre,samsung,samsung s20,8,Neuf
13284,2500,Casablanca,04 Novembre,samsung,samsung a5,8,Neuf
13285,1200,Casablanca,04 Novembre,iphone,iphone 7,8,Neuf
13286,450,Casablanca,04 Novembre,huawei,huawei Y7 Prime,32,Bon état
13287,4600,Mohammedia,04 Novembre,iphone,iphone xs max,32,Bon état
13288,4600,Mohammedia,04 Novembre,iphone,iphone xs max,32,Bon état
13289,3400,Settat,04 Novembre,iphone,iphone x,64,Bon état
13290,8600,Oujda,04 Novembre,iphone,iphone 12,8,Neuf
13291,2900,Casablanca,04 Novembre,iphone,iphone x,64,Bon état
13292,3800,Rabat,04 Novembre,iphone,iphone x,32,Bon état
13293,3500,Casablanca,04 Novembre,iphone,iphone x,64,Neuf
13294,1800,Mohammedia,04 Novembre,Redmi,Redmi Note 8,8,Bon état
13295,500,Casablanca,04 Novembre,samsung,samsung note 4,32,Bon état
13296,5000,Casablanca,04 Novembre,xiaomi,xiaomi ,8,Neuf
13297,3400,Agadir,04 Novembre,iphone,iphone x,256,Bon état
13298,6900,Marrakech,04 Novembre,iphone,iphone 11 pro max,64,Bon état
13299,7300,Rabat,04 Novembre,iphone,iphone 11 pro max,64,Bon état
13300,2900,Casablanca,04 Novembre,iphone,iphone x,64,Bon état
13301,650,Khouribga,04 Novembre,LG,LG G4,32,Bon état
13302,2100,Agadir,04 Novembre,iphone,iphone 8,64,Bon état
13303,6100,Mohammedia,04 Novembre,iphone,iphone 11,8,Bon état
13304,3300,Casablanca,04 Novembre,iphone,iphone x,64,Neuf
13305,5500,Casablanca,04 Novembre,iphone,iphone 11,64,Neuf
13306,5900,Rabat,04 Novembre,iphone,iphone 11,8,Bon état
13307,3400,Salé,04 Novembre,samsung,samsung a71,8,Neuf
13308,3800,Casablanca,04 Novembre,iphone,iphone xs max,64,Bon état
13309,6000,Fès,04 Novembre,iphone,iphone 11,8,Bon état
13310,2500,Salé,04 Novembre,iphone,iphone 7,8,Bon état
13311,6250,Marrakech,04 Novembre,iphone,iphone 11 pro,64,Bon état
13312,1500,Khouribga,04 Novembre,samsung,samsung a3,64,Bon état
13313,2600,Marrakech,04 Novembre,iphone,iphone x,256,Neuf
13314,3000,Khouribga,04 Novembre,samsung,samsung a5,8,Bon état
13315,1700,Casablanca,04 Novembre,Redmi,Redmi Note 9,8,Neuf
13316,7000,Casablanca,04 Novembre,iphone,iphone 11 pro max,64,Neuf
13317,1700,Tanger,04 Novembre,xiaomi,xiaomi ,8,Bon état
13318,2600,Kénitra,04 Novembre,iphone,iphone 7,32,Bon état
13319,1050,Rabat,04 Novembre,nokia,nokia 5,32,Neuf
13320,4800,Casablanca,04 Novembre,iphone,iphone xs max,256,Bon état
13321,1800,Casablanca,04 Novembre,Redmi,Redmi Note 9,32,Bon état
13322,1200,Marrakech,03 Novembre,samsung,Samsung A12,32,Bon état
13323,3400,El Jadida,03 Novembre,huawei,huawei p,32,Bon état
13324,1700,Casablanca,03 Novembre,realme,realme 7,64,Bon état
13325,1250,Tanger,03 Novembre,xiaomi,xiaomi ,64,Bon état
13326,3000,Casablanca,03 Novembre,iphone,iphone x,64,Neuf
13327,1100,Salé,03 Novembre,Redmi,Redmi Note 5,64,Bon état
13328,7000,Casablanca,03 Novembre,iphone,iphone 12,8,Neuf
13329,6800,Casablanca,03 Novembre,iphone,iphone 11 pro,256,Bon état
13330,3700,Rabat,03 Novembre,iphone,iphone xs,64,Bon état
13331,9500,El Jadida,03 Novembre,iphone,iphone 12 pro max,8,Bon état
13332,2000,Fès,03 Novembre,huawei,huawei nova 7,8,Neuf
13333,5800,Casablanca,03 Novembre,xiaomi,xiaomi ,256,Neuf
13334,4200,Casablanca,03 Novembre,iphone,iphone xs max,64,Neuf
13335,7700,Casablanca,03 Novembre,iphone,iphone 11 pro max,256,Bon état
13336,3500,Rabat,03 Novembre,iphone,iphone x,64,Bon état
13337,3300,Casablanca,03 Novembre,iphone,iphone 8,64,Bon état
13338,4500,Oujda,03 Novembre,iphone,iphone xs max,64,Bon état
13339,9300,Agadir,03 Novembre,iphone,iphone 11 pro max,256,Bon état
13340,6500,Khouribga,03 Novembre,iphone,iphone 12,64,Bon état
13341,9800,Casablanca,03 Novembre,iphone,iphone 12 pro max,8,Neuf
13342,1700,Oujda,03 Novembre,samsung,samsung a5,8,Bon état
13343,1100,Fès,03 Novembre,huawei,huawei p,64,Bon état
13344,1300,Fès,03 Novembre,xiaomi,xiaomi ,64,Neuf
13345,6000,Casablanca,03 Novembre,iphone,iphone 11 pro max,256,Neuf
13346,1900,Casablanca,03 Novembre,oppo,oppo reno,8,Bon état
13347,1200,Casablanca,03 Novembre,iphone,iphone 7,32,Neuf
13348,2100,Mohammedia,03 Novembre,iphone,iphone 8,64,Bon état
13349,2600,Agadir,03 Novembre,iphone,iphone 7,8,Bon état
13350,850,Agadir,03 Novembre,samsung,samsung s6,32,Bon état
13351,7100,Casablanca,03 Novembre,iphone,iphone 11 pro max,256,Bon état
13352,2100,Meknès,03 Novembre,Redmi,Redmi Note 9,8,Bon état
13353,2450,Casablanca,03 Novembre,samsung,samsung galaxy a3,8,Neuf
13354,5600,Safi,03 Novembre,iphone,iphone 11,64,Bon état
13355,580,Marrakech,03 Novembre,sony,sony xperia x,16,Bon état
13356,1100,Casablanca,03 Novembre,iphone,iphone 7,32,Bon état
13357,1600,Casablanca,03 Novembre,samsung,samsung note 8,64,Neuf
13358,5400,Casablanca,03 Novembre,iphone,iphone 11,64,Bon état
13359,6700,Rabat,03 Novembre,iphone,iphone 11 pro,32,Bon état
13360,10800,Meknès,03 Novembre,iphone,iphone 12 pro max,256,Bon état
13361,9700,Casablanca,03 Novembre,iphone,iphone 12 pro max,32,Bon état
13362,6800,Meknès,03 Novembre,iphone,iphone 11 pro max,64,Bon état
13363,1850,Casablanca,03 Novembre,iphone,iphone 8,32,Bon état
13364,3000,Casablanca,03 Novembre,iphone,iphone x,32,Bon état
13365,3200,Casablanca,03 Novembre,iphone,iphone x,64,Bon état
13366,4650,Casablanca,03 Novembre,iphone,iphone 11,32,Bon état
13367,6500,Casablanca,03 Novembre,iphone,iphone 12 mini,64,Neuf
13368,1200,Rabat,03 Novembre,huawei,huawei Y6P,64,Bon état
13369,4700,Marrakech,03 Novembre,iphone,iphone xs max,64,Bon état
13370,8900,Rabat,03 Novembre,iphone,iphone 13,8,Neuf
13371,2400,Casablanca,03 Novembre,iphone,iphone x,256,Bon état
13372,6500,Rabat,03 Novembre,iphone,iphone 12,8,Neuf
13373,6500,Rabat,03 Novembre,iphone,iphone 12,8,Neuf
13374,2800,Tétouan,03 Novembre,iphone,iphone x,256,Bon état
13375,2600,Salé,03 Novembre,iphone,iphone 7,256,Bon état
13376,2300,Casablanca,03 Novembre,iphone,iphone 7,8,Bon état
13377,1200,Rabat,03 Novembre,iphone,iphone 6s,64,Bon état
13378,2100,Casablanca,03 Novembre,iphone,iphone 7,32,Bon état
13379,10000,Rabat,03 Novembre,iphone,iphone 12 pro,256,Neuf
13380,2600,Marrakech,03 Novembre,iphone,iphone 7,64,Bon état
13381,2000,Casablanca,03 Novembre,iphone,iphone 8,32,Bon état
13382,9800,Casablanca,03 Novembre,iphone,iphone 12 pro max,256,Bon état
13383,3600,Casablanca,03 Novembre,iphone,iphone x,32,Bon état
13384,7500,Kénitra,03 Novembre,iphone,iphone 11 pro,256,Bon état
13385,1900,Casablanca,03 Novembre,xiaomi,xiaomi ,32,Neuf
13386,4600,Casablanca,03 Novembre,iphone,iphone 11,64,Bon état
13387,6500,Marrakech,03 Novembre,iphone,iphone 12 pro,8,Bon état
13388,5000,Casablanca,03 Novembre,iphone,iphone 11,64,Neuf
13389,9000,Fès,03 Novembre,iphone,iphone 12 pro max,256,Bon état
13390,12500,Rabat,03 Novembre,iphone,iphone 12 pro,32,Bon état
13391,7000,Casablanca,03 Novembre,iphone,iphone 11,32,Bon état
13392,3500,Casablanca,03 Novembre,iphone,iphone xs,64,Bon état
13393,4700,Casablanca,03 Novembre,iphone,iphone xs max,32,Bon état
13394,1150,Marrakech,03 Novembre,iphone,iphone 7,32,Bon état
13395,3100,Khouribga,03 Novembre,iphone,iphone x,64,Neuf
13396,4000,Casablanca,03 Novembre,xiaomi,xiaomi ,256,Bon état
13397,3300,Casablanca,03 Novembre,iphone,iphone x,256,Neuf
13398,1600,Casablanca,03 Novembre,Redmi,Redmi Note 8,8,Bon état
13399,8700,Casablanca,03 Novembre,iphone,iphone 11 pro max,256,Neuf
13400,3500,Salé,03 Novembre,iphone,iphone x,64,Bon état
13401,3400,Casablanca,03 Novembre,iphone,iphone x,32,Bon état
13402,4000,Casablanca,03 Novembre,iphone,iphone x,64,Bon état
13403,650,Casablanca,03 Novembre,huawei,huawei p,16,Neuf
13404,1350,El Jadida,03 Novembre,huawei,huawei Y8s,32,Neuf
13405,3300,El Jadida,03 Novembre,iphone,iphone x,64,Bon état
13406,2300,El Jadida,03 Novembre,iphone,iphone 8,64,Bon état
13407,2200,Casablanca,03 Novembre,iphone,iphone 7,8,Bon état
13408,2100,Agadir,03 Novembre,iphone,iphone 8,32,Bon état
13409,3100,Agadir,03 Novembre,iphone,iphone 8,64,Bon état
13410,3900,Agadir,03 Novembre,samsung,samsung s20,8,Bon état
13411,8500,Agadir,03 Novembre,iphone,iphone 11 pro max,512,Neuf
13412,2200,El Jadida,03 Novembre,Redmi,Redmi Note 9,8,Neuf
13413,5900,Casablanca,03 Novembre,iphone,iphone 11 pro max,64,Bon état
13414,4700,Casablanca,03 Novembre,iphone,iphone xs max,32,Bon état
13415,5600,Casablanca,03 Novembre,iphone,iphone 11 pro,64,Bon état
13416,4700,Casablanca,03 Novembre,iphone,iphone 11,64,Bon état
13417,2600,Casablanca,03 Novembre,iphone,iphone x,64,Bon état
13418,4800,Casablanca,03 Novembre,iphone,iphone xs max,256,Bon état
13419,4900,Casablanca,03 Novembre,iphone,iphone 11 pro,256,Bon état
13420,2500,Casablanca,02 Novembre,iphone,iphone 7,8,Bon état
13421,5800,Casablanca,02 Novembre,iphone,iphone 11 pro,256,Neuf
13422,1950,Agadir,02 Novembre,samsung,samsung galaxy a5,8,Neuf
13423,2500,Casablanca,02 Novembre,iphone,iphone 7,8,Bon état
13424,2600,Rabat,02 Novembre,iphone,iphone x,64,Bon état
13425,7900,Kénitra,02 Novembre,iphone,iphone 12,8,Neuf
13426,750,Kénitra,02 Novembre,huawei,huawei p,64,Bon état
13427,2700,Casablanca,02 Novembre,iphone,iphone x,64,Bon état
13428,1350,Salé,02 Novembre,iphone,iphone 6s,16,Bon état
13429,1500,Kénitra,02 Novembre,xiaomi,xiaomi ,8,Bon état
13430,1500,Kénitra,02 Novembre,xiaomi,xiaomi ,8,Bon état
13431,900,Casablanca,02 Novembre,huawei,huawei Y7 Prime,32,Bon état
13432,700,Safi,02 Novembre,oppo,oppo a3s,16,Bon état
13433,1000,Tanger,02 Novembre,samsung,samsung s7,32,Bon état
13434,1200,Casablanca,02 Novembre,oppo,oppo a5,32,Bon état
13435,1400,Mohammedia,02 Novembre,xiaomi,xiaomi ,64,Bon état
13436,1900,Marrakech,02 Novembre,iphone,iphone 8,256,Bon état
13437,4500,Tétouan,02 Novembre,xiaomi,xiaomi ,32,Bon état
13438,1550,Kénitra,02 Novembre,iphone,iphone 7,32,Bon état
13439,4500,Tanger,02 Novembre,xiaomi,xiaomi ,32,Bon état
13440,1500,Tanger,02 Novembre,samsung,samsung a5,8,Bon état
13441,2600,Agadir,02 Novembre,oppo,oppo reno,8,Bon état
13442,3000,Casablanca,02 Novembre,iphone,iphone x,32,Bon état
13443,6000,Tanger,02 Novembre,iphone,iphone 11,8,Bon état
13444,16500,Marrakech,02 Novembre,iphone,iphone 13 pro max,32,Bon état
13445,5100,Mohammedia,02 Novembre,iphone,iphone 11,64,Bon état
13446,4800,Casablanca,02 Novembre,iphone,iphone 11,64,Bon état
13447,350,Marrakech,02 Novembre,iphone,iphone 4,16,Bon état
13448,2000,Casablanca,02 Novembre,iphone,iphone se,64,Bon état
13449,5250,Casablanca,02 Novembre,iphone,iphone xs max,512,Neuf
13450,5200,Casablanca,02 Novembre,iphone,iphone xs max,512,Neuf
13451,900,Fès,02 Novembre,iphone,iphone 6s,64,Bon état
13452,4700,Fès,02 Novembre,iphone,iphone x,64,Bon état
13453,800,Kénitra,02 Novembre,realme,realme c11,32,Bon état
13454,2000,Casablanca,02 Novembre,iphone,iphone 8,64,Bon état
13455,5150,Fès,02 Novembre,iphone,iphone 11,32,Neuf
13456,3300,Casablanca,02 Novembre,iphone,iphone x,256,Bon état
13457,2000,Casablanca,02 Novembre,iphone,iphone 7,8,Bon état
13458,300,El Jadida,02 Novembre,samsung,samsung note 4,64,Bon état
13459,2000,Casablanca,02 Novembre,iphone,iphone 8,32,Bon état
13460,2400,Salé,02 Novembre,iphone,iphone x,64,Bon état
13461,6700,Casablanca,02 Novembre,iphone,iphone 11 pro max,64,Bon état
13462,2000,Kénitra,02 Novembre,Redmi,Redmi Note 9,8,Bon état
13463,3400,Marrakech,02 Novembre,xiaomi,xiaomi ,256,Bon état
13464,1000,Casablanca,02 Novembre,huawei,huawei Y7 Prime,64,Bon état
13465,3900,Rabat,02 Novembre,iphone,iphone xs max,64,Bon état
13466,2200,Mohammedia,02 Novembre,Redmi,Redmi Note 9,8,Neuf
13467,1500,El Jadida,02 Novembre,huawei,huawei p,64,Neuf
13468,10250,Marrakech,02 Novembre,iphone,iphone 13,32,Bon état
13469,3900,Rabat,02 Novembre,iphone,iphone xs max,64,Bon état
13470,1500,Casablanca,02 Novembre,oppo,oppo a5,32,Bon état
13471,2500,Casablanca,02 Novembre,samsung,samsung galaxy a71,8,Bon état
13472,5000,Agadir,02 Novembre,iphone,iphone xs,256,Bon état
13473,4000,El Jadida,02 Novembre,iphone,iphone xs,256,Bon état
13474,2500,Agadir,02 Novembre,iphone,iphone x,64,Bon état
13475,1400,Casablanca,02 Novembre,iphone,iphone 7,8,Bon état
13476,11700,Casablanca,02 Novembre,iphone,iphone 12 pro max,256,Neuf
13477,1400,Casablanca,02 Novembre,Redmi,Redmi Note 8,64,Neuf
13478,1500,Fès,02 Novembre,samsung,samsung galaxy a21s,8,Bon état
13479,1900,Agadir,02 Novembre,realme,realme 6,8,Neuf
13480,1500,Salé,02 Novembre,iphone,iphone 7,32,Bon état
13481,950,Agadir,02 Novembre,samsung,samsung s7,32,Bon état
13482,3800,Casablanca,02 Novembre,iphone,iphone x,64,Bon état
13483,4600,Casablanca,02 Novembre,iphone,iphone 12 pro max,256,Neuf
13484,2899,Marrakech,02 Novembre,iphone,iphone x,64,Bon état
13485,4000,Casablanca,02 Novembre,iphone,iphone 11,32,Bon état
13486,2000,Casablanca,02 Novembre,iphone,iphone 8,64,Neuf
13487,6600,Casablanca,02 Novembre,iphone,iphone 11 pro max,64,Neuf
13488,3800,Kénitra,02 Novembre,oppo,oppo reno,256,Neuf
13489,1700,Rabat,02 Novembre,xiaomi,xiaomi ,8,Bon état
13490,2300,Salé,02 Novembre,iphone,iphone 7,8,Bon état
13491,5900,Rabat,02 Novembre,iphone,iphone 11,8,Bon état
13492,280,Casablanca,01 Novembre,nokia,nokia 3,32,Neuf
13493,2200,Casablanca,01 Novembre,oppo,oppo reno,8,Neuf
13494,1250,Casablanca,01 Novembre,samsung,samsung a11,32,Bon état
13495,2200,Khouribga,01 Novembre,iphone,iphone 7,32,Neuf
13496,3200,Rabat,01 Novembre,iphone,iphone 8,32,Neuf
13497,5200,Casablanca,01 Novembre,iphone,iphone 11,64,Bon état
13498,8000,Salé,01 Novembre,iphone,iphone 11 pro max,256,Bon état
13499,3300,Kénitra,01 Novembre,iphone,iphone x,32,Bon état
13500,1200,Agadir,01 Novembre,iphone,iphone 7,32,Bon état
13501,5000,Casablanca,01 Novembre,iphone,iphone xs max,64,Bon état
